name,price,size_mm,color,rpm,airflow_cfm,noise_level_db,pwm,original_price
Cougar Vortex,0.1715145297809216,0.5263157894736842,Orange,0.1025641025641025,0.0005302601079864,0.1984615384615384,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.5263157894736842,Orange,0.1025641025641025,0.0005302601079864,0.1984615384615384,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Blue,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,5.99
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Blue,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Blue,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,5.99
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Blue,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Blue,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Blue,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Blue,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Blue,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Blue,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Blue,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Orange,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,5.99
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Orange,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Orange,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,5.99
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Orange,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Orange,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Orange,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Orange,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Orange,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Orange,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Orange,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,White,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,5.99
Xigmatek XAF,0.1715145297809216,0.4210526315789473,White,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,White,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,5.99
Xigmatek XAF,0.1715145297809216,0.4210526315789473,White,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,White,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,White,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,White,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,White,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,White,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,White,0.1666666666666666,0.0006231976147416,0.2923076923076923,False,32.20846315789474
Zalman SF2,0.1715145297809216,0.2736842105263158,White,0.2307692307692307,0.0041659917874238,0.2769230769230769,False,32.20846315789474
Masscool FDC08025S1M,0.1715145297809216,0.2105263157894736,Clear,0.3205128205128205,0.0002587621137155,0.3307692307692307,False,32.20846315789474
Masscool FD12025S1L3/4,0.1715145297809216,0.4210526315789473,Black,0.1666666666666666,0.000423123815477,0.3076923076923077,False,32.20846315789474
Masscool FD08025S1M4,0.1715145297809216,0.2105263157894736,Black,0.2948717948717949,0.0002482636175821,0.3538461538461538,False,32.20846315789474
Masscool FD08025B1M3/4,0.0834725573912505,0.2105263157894736,Black,0.3205128205128205,0.0002587621137155,0.3307692307692307,False,17.98
Logisys SF80,0.1715145297809216,0.2105263157894736,Gray / Blue,0.173076923076923,0.0001696970030751,0.3119468851377357,False,32.20846315789474
Logisys LT400RD,0.1715145297809216,0.2105263157894736,Clear,0.2051282051282051,0.0001620382640925,0.2307692307692307,False,32.20846315789474
Logisys CF120RD,0.1715145297809216,0.4210526315789473,Clear,0.2179487179487179,0.0005702748678394,0.5275384615384615,False,32.20846315789474
Logisys CCF80UVGN,0.1715145297809216,0.2105263157894736,Green,0.3205128205128205,0.0002482636175821,0.3538461538461538,False,32.20846315789474
Logisys CCF80BL,0.1715145297809216,0.2105263157894736,Clear,0.3205128205128205,0.0002482636175821,0.3538461538461538,False,32.20846315789474
Gelid Solutions Slim,0.1715145297809216,0.4210526315789473,Blue,0.1666666666666666,0.0003908538478537,0.3015384615384616,False,32.20846315789474
Gelid Solutions Slim,0.1715145297809216,0.4210526315789473,Blue,0.1666666666666666,0.0003908538478537,0.3015384615384616,False,32.20846315789474
Evercool 1225H12B-Y21,0.1715145297809216,0.4210526315789473,Black,0.5512820512820512,0.0012461370697423,0.7676923076923077,False,32.20846315789474
Evercool F-EC9733H12BA-B,0.1715145297809216,0.2736842105263158,Black,0.2948717948717949,0.0001059315470515,0.3230769230769231,False,32.20846315789474
Evercool Evergreen,0.1715145297809216,0.2105263157894736,Green,0.1538461538461538,0.0041659917874238,0.1692307692307692,False,32.20846315789474
Evercool Evergreen,0.1715145297809216,0.2105263157894736,Green,0.1538461538461538,0.0041659917874238,0.1692307692307692,False,32.20846315789474
Evercool Evergreen,0.1715145297809216,0.2105263157894736,Green,0.1538461538461538,0.0041659917874238,0.1692307692307692,False,32.20846315789474
Evercool Evergreen,0.1715145297809216,0.2105263157894736,Green,0.1538461538461538,0.0041659917874238,0.1692307692307692,False,32.20846315789474
Evercool Evergreen,0.1715145297809216,0.2105263157894736,Green,0.1538461538461538,0.0041659917874238,0.1692307692307692,False,32.20846315789474
Evercool Evergreen,0.1715145297809216,0.4210526315789473,Green,0.0769230769230769,0.0002377651214486,0.1692307692307692,False,32.20846315789474
Evercool Evergreen,0.1715145297809216,0.4210526315789473,Green,0.0769230769230769,0.0002377651214486,0.1692307692307692,False,32.20846315789474
Evercool Evergreen,0.1715145297809216,0.4210526315789473,Green,0.0769230769230769,0.0002377651214486,0.1692307692307692,False,32.20846315789474
Evercool Evergreen,0.1715145297809216,0.4210526315789473,Green,0.0769230769230769,0.0002377651214486,0.1692307692307692,False,32.20846315789474
Evercool Evergreen,0.1715145297809216,0.4210526315789473,Green,0.0769230769230769,0.0002377651214486,0.1692307692307692,False,32.20846315789474
Evercool FAN-AL12025B,0.1715145297809216,0.4210526315789473,Silver,0.2307692307692307,0.0006562420615879,0.3119468851377357,False,32.20846315789474
Evercool FAN-AL9025B,0.1715145297809216,0.2736842105263158,Silver,0.2564102564102564,0.000327174445077,0.3119468851377357,False,32.20846315789474
Evercool FAN-EC8015M12CA,0.1715145297809216,0.2105263157894736,Black,0.2948717948717949,0.0002203823655555,0.3230769230769231,False,32.20846315789474
Evercool FAN-EC4020M12CA,0.1715145297809216,0.0,Black,0.6153846153846154,2.3578589676777127e-05,0.2461538461538461,False,32.20846315789474
Evercool FAN-ALED8025B2,0.1715145297809216,0.2105263157894736,Black,0.2948717948717949,0.0002540291851308,0.1076923076923077,False,32.20846315789474
Evercool FAN-EC12025M12C,0.1715145297809216,0.4210526315789473,Black,0.2307692307692307,0.0006028890484507,0.4769230769230769,False,32.20846315789474
Evercool FAN-LD9225B-EC2,0.1715145297809216,0.2736842105263158,Clear,0.1794871794871795,0.0001972340421137,0.2615384615384615,False,32.20846315789474
Evercool FAN-EC9225M12CA,0.1715145297809216,0.2736842105263158,Black,0.2564102564102564,0.0003052308670931,0.3076923076923077,False,32.20846315789474
Evercool FAN-EC8025M12CA,0.1715145297809216,0.2105263157894736,Black,0.2948717948717949,0.0002540291851308,0.3538461538461538,False,32.20846315789474
Evercool Spider Filter,0.0853907555225543,0.2736842105263158,Red,0.2564102564102564,0.0003280349775469,0.2615384615384615,False,15.99
Evercool Spider Filter,0.0853907555225543,0.2736842105263158,Red,0.2564102564102564,0.0003280349775469,0.2615384615384615,False,18.29
Evercool Spider Filter,0.0853907555225543,0.2736842105263158,Red,0.2564102564102564,0.0003280349775469,0.2615384615384615,False,28.99
StarTech FAN8X25TX3L,0.0394158777303384,0.2105263157894736,Black,0.2307692307692307,0.0002041183018734,0.3384615384615385,False,10.86
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.0384615384615384,0.0001322638406321,0.0,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.0384615384615384,0.0001322638406321,0.0,False,32.0
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.0384615384615384,0.0001322638406321,0.0,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.0384615384615384,0.0001322638406321,0.0,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.0384615384615384,0.0001322638406321,0.0,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.1217948717948718,0.0002936136787487,0.1692307692307692,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.1217948717948718,0.0002936136787487,0.1692307692307692,False,32.0
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.1217948717948718,0.0002936136787487,0.1692307692307692,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.1217948717948718,0.0002936136787487,0.1692307692307692,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.1217948717948718,0.0002936136787487,0.1692307692307692,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.1602564102564102,0.0004057410595839,0.2461538461538461,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.1602564102564102,0.0004057410595839,0.2461538461538461,False,32.0
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.1602564102564102,0.0004057410595839,0.2461538461538461,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.1602564102564102,0.0004057410595839,0.2461538461538461,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.1602564102564102,0.0004057410595839,0.2461538461538461,False,32.20846315789474
Aerocool Shark,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,8.98
Aerocool Shark,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,15.98
Aerocool Shark,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,13.95
Aerocool Shark,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Aerocool Shark,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,13.53
Aerocool Shark,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Aerocool Shark,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Aerocool Shark,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,17.99
Aerocool Shark,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Aerocool Shark,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Aerocool Shark,0.1715145297809216,0.4210526315789473,Blue,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,8.98
Aerocool Shark,0.1715145297809216,0.4210526315789473,Blue,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,15.98
Aerocool Shark,0.1715145297809216,0.4210526315789473,Blue,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,13.95
Aerocool Shark,0.1715145297809216,0.4210526315789473,Blue,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Aerocool Shark,0.1715145297809216,0.4210526315789473,Blue,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,13.53
Aerocool Shark,0.1715145297809216,0.4210526315789473,Blue,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Aerocool Shark,0.1715145297809216,0.4210526315789473,Blue,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Aerocool Shark,0.1715145297809216,0.4210526315789473,Blue,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,17.99
Aerocool Shark,0.1715145297809216,0.4210526315789473,Blue,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Aerocool Shark,0.1715145297809216,0.4210526315789473,Blue,0.1217948717948718,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Aerocool V12,0.1715145297809216,0.4210526315789473,Translucent Black,0.1025641025641025,0.000230794808442,0.1892307692307692,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.4210526315789473,Translucent Yellow,0.1666666666666666,0.0005285390430465,0.3119468851377357,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.4210526315789473,Translucent Yellow,0.1666666666666666,0.0005285390430465,0.3119468851377357,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.4210526315789473,Translucent Yellow,0.1666666666666666,0.0005285390430465,0.3119468851377357,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.4210526315789473,Translucent Yellow,0.1666666666666666,0.0005285390430465,0.3119468851377357,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.4210526315789473,Translucent Yellow,0.1666666666666666,0.0005285390430465,0.3119468851377357,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.4210526315789473,Translucent Yellow,0.1666666666666666,0.0005285390430465,0.3119468851377357,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.2736842105263158,Translucent Blue,0.2307692307692307,0.0003176225346605,0.2692307692307692,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.2736842105263158,Translucent Blue,0.2307692307692307,0.0003176225346605,0.2692307692307692,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.2736842105263158,Translucent Blue,0.2307692307692307,0.0003176225346605,0.2692307692307692,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.2736842105263158,Translucent Blue,0.2307692307692307,0.0003176225346605,0.2692307692307692,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.2736842105263158,Translucent Blue,0.2307692307692307,0.0003176225346605,0.2692307692307692,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.2736842105263158,Translucent Blue,0.2307692307692307,0.0003176225346605,0.2692307692307692,False,32.20846315789474
NZXT FN,0.1715145297809216,0.5263157894736842,White,0.141025641025641,0.0005130494585873,0.3310769230769231,False,32.20846315789474
NZXT FN,0.1715145297809216,0.5263157894736842,White,0.141025641025641,0.0005130494585873,0.3310769230769231,False,32.20846315789474
NZXT FN,0.1715145297809216,0.5263157894736842,White,0.141025641025641,0.0005130494585873,0.3310769230769231,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.5263157894736842,Black,0.0641025641025641,0.0002233942292004,0.0615384615384615,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.5263157894736842,Black,0.0641025641025641,0.0002233942292004,0.0615384615384615,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.5263157894736842,Black,0.0641025641025641,0.0002233942292004,0.0615384615384615,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.5263157894736842,Black,0.0641025641025641,0.0002233942292004,0.0615384615384615,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.5263157894736842,Black,0.0641025641025641,0.0002233942292004,0.0615384615384615,False,32.20846315789474
NoiseBlocker BlackSilentPro P-2,0.1715145297809216,0.5263157894736842,Black,0.1282051282051282,0.0002537710253898,0.2615384615384615,False,19.07
NoiseBlocker BlackSilentPro P-2,0.1715145297809216,0.5263157894736842,Black,0.1282051282051282,0.0002537710253898,0.2615384615384615,False,32.20846315789474
NoiseBlocker BlackSilentPro P-2,0.1715145297809216,0.5263157894736842,Black,0.1282051282051282,0.0002537710253898,0.2615384615384615,False,32.20846315789474
NoiseBlocker BlackSilentPro P-3,0.1715145297809216,0.5263157894736842,Black,0.1923076923076923,0.00075012615406,0.3119468851377357,False,32.20846315789474
NoiseBlocker Black Silent Pro PK-HP,0.1715145297809216,0.5263157894736842,Black,0.1666666666666666,0.0005880878899674,0.3692307692307692,True,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.5263157894736842,Translucent Blue,0.1153846153846153,0.0004056550063369,0.2307692307692307,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.5263157894736842,Translucent Blue,0.1153846153846153,0.0004056550063369,0.2307692307692307,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.5263157894736842,Translucent Blue,0.1153846153846153,0.0004056550063369,0.2307692307692307,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.5263157894736842,Translucent Blue,0.1153846153846153,0.0004056550063369,0.2307692307692307,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.5263157894736842,Translucent Blue,0.1153846153846153,0.0004056550063369,0.2307692307692307,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.5263157894736842,Translucent Blue,0.0769230769230769,0.0002790706800065,0.123076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.5263157894736842,Translucent Blue,0.0769230769230769,0.0002790706800065,0.123076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.5263157894736842,Translucent Blue,0.0769230769230769,0.0002790706800065,0.123076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.5263157894736842,Translucent Blue,0.0769230769230769,0.0002790706800065,0.123076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.5263157894736842,Translucent Blue,0.0769230769230769,0.0002790706800065,0.123076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-P,0.1715145297809216,0.4210526315789473,Translucent Blue,0.2307692307692307,0.0006234557744826,0.4,True,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.4210526315789473,Translucent Blue,0.1666666666666666,0.0004715717935355,0.2923076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.4210526315789473,Translucent Blue,0.1666666666666666,0.0004715717935355,0.2923076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.4210526315789473,Translucent Blue,0.1666666666666666,0.0004715717935355,0.2923076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.4210526315789473,Translucent Blue,0.1666666666666666,0.0004715717935355,0.2923076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.4210526315789473,Translucent Blue,0.1666666666666666,0.0004715717935355,0.2923076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.4210526315789473,Translucent Blue,0.1025641025641025,0.0003246789009141,0.123076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.4210526315789473,Translucent Blue,0.1025641025641025,0.0003246789009141,0.123076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.4210526315789473,Translucent Blue,0.1025641025641025,0.0003246789009141,0.123076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.4210526315789473,Translucent Blue,0.1025641025641025,0.0003246789009141,0.123076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.4210526315789473,Translucent Blue,0.1025641025641025,0.0003246789009141,0.123076923076923,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.2736842105263158,Translucent Blue,0.2051282051282051,0.0003043703346232,0.2461538461538461,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.2736842105263158,Translucent Blue,0.2051282051282051,0.0003043703346232,0.2461538461538461,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.2736842105263158,Translucent Blue,0.2051282051282051,0.0003043703346232,0.2461538461538461,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.2736842105263158,Translucent Blue,0.2051282051282051,0.0003043703346232,0.2461538461538461,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.2736842105263158,Translucent Blue,0.2051282051282051,0.0003043703346232,0.2461538461538461,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.2736842105263158,Translucent Blue,0.1666666666666666,0.0002283853175261,0.1846153846153846,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.2736842105263158,Translucent Blue,0.1666666666666666,0.0002283853175261,0.1846153846153846,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.2736842105263158,Translucent Blue,0.1666666666666666,0.0002283853175261,0.1846153846153846,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.2736842105263158,Translucent Blue,0.1666666666666666,0.0002283853175261,0.1846153846153846,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.2736842105263158,Translucent Blue,0.1666666666666666,0.0002283853175261,0.1846153846153846,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.2105263157894736,Translucent Blue,0.2051282051282051,0.0002030856629094,0.2,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.2105263157894736,Translucent Blue,0.2051282051282051,0.0002030856629094,0.2,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.2105263157894736,Translucent Blue,0.2051282051282051,0.0002030856629094,0.2,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.2105263157894736,Translucent Blue,0.2051282051282051,0.0002030856629094,0.2,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.2105263157894736,Translucent Blue,0.2051282051282051,0.0002030856629094,0.2,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.2105263157894736,Translucent Blue,0.141025641025641,0.0001068781327684,0.0769230769230769,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.2105263157894736,Translucent Blue,0.141025641025641,0.0001068781327684,0.0769230769230769,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.2105263157894736,Translucent Blue,0.141025641025641,0.0001068781327684,0.0769230769230769,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.2105263157894736,Translucent Blue,0.141025641025641,0.0001068781327684,0.0769230769230769,False,32.20846315789474
NoiseBlocker BlackSilentFan X-1,0.1715145297809216,0.2105263157894736,Translucent Blue,0.141025641025641,0.0001068781327684,0.0769230769230769,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.0,Translucent Blue,0.4615384615384615,9.121644181526914e-06,0.1384615384615384,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.0,Translucent Blue,0.4615384615384615,9.121644181526914e-06,0.1384615384615384,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.0,Translucent Blue,0.4615384615384615,9.121644181526914e-06,0.1384615384615384,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.0,Translucent Blue,0.4615384615384615,9.121644181526914e-06,0.1384615384615384,False,32.20846315789474
NoiseBlocker BlackSilentFan X-2,0.1715145297809216,0.0,Translucent Blue,0.4615384615384615,9.121644181526914e-06,0.1384615384615384,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.4210526315789473,Black,0.0897435897435897,0.0003196017593414,0.1076923076923077,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.4210526315789473,Black,0.0897435897435897,0.0003196017593414,0.1076923076923077,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.4210526315789473,Black,0.0897435897435897,0.0003196017593414,0.1076923076923077,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.4210526315789473,Black,0.0897435897435897,0.0003196017593414,0.1076923076923077,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.4210526315789473,Black,0.0897435897435897,0.0003196017593414,0.1076923076923077,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.2736842105263158,Black,0.141025641025641,0.0001879402914382,0.1384615384615384,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.2736842105263158,Black,0.141025641025641,0.0001879402914382,0.1384615384615384,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.2736842105263158,Black,0.141025641025641,0.0001879402914382,0.1384615384615384,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.2736842105263158,Black,0.141025641025641,0.0001879402914382,0.1384615384615384,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.2736842105263158,Black,0.141025641025641,0.0001879402914382,0.1384615384615384,False,32.20846315789474
NoiseBlocker BlackSilentPro P-P,0.1715145297809216,0.2105263157894736,Black,0.2307692307692307,0.0002486938838171,0.2,True,14.99
NoiseBlocker BlackSilentPro P-P,0.1715145297809216,0.2105263157894736,Black,0.2307692307692307,0.0002486938838171,0.2,True,32.20846315789474
NoiseBlocker BlackSilentPro P-P,0.1715145297809216,0.2105263157894736,Black,0.2307692307692307,0.0002486938838171,0.2,True,14.99
NoiseBlocker BlackSilentPro P-P,0.1715145297809216,0.2105263157894736,Black,0.2307692307692307,0.0002486938838171,0.2,True,32.20846315789474
