name,id,details_link,price,drive_size_gb,rating_per_dollar,overall_rank,last_price_change,average_rating,drive_size__gb,interface_type,price_per_gb,original_price
XPG GAMMIX S41,rk27449,https://www.harddrivebenchmark.net/hdd.php?hdd=XPG%20GAMMIX%20S41&id=27449,0.1465248156124764,0.0546566798961535,0.2453236082190752,2041,Unknown,20231,953.9,SATA,2.6808217383651987,158.46462441314551
PSEJN512GA87EC0,rk32509,https://www.harddrivebenchmark.net/hdd.php?hdd=PSEJN512GA87EC0&id=32509,0.1465248156124764,0.026188415744084,0.2453236082190752,2042,Unknown,20225,476.9,SATA,5.595024038274496,158.46462441314551
Reletech P400 SSD 1024GB,rk28138,https://www.harddrivebenchmark.net/hdd.php?hdd=Reletech%20P400%20SSD%201024GB&id=28138,0.1465248156124764,0.0546566798961535,0.2453236082190752,2043,Unknown,20223,953.9,SATA,2.6808217383651987,158.46462441314551
PM81024GPKTCB5BTF-E192A,rk32784,https://www.harddrivebenchmark.net/hdd.php?hdd=PM81024GPKTCB5BTF-E192A&id=32784,0.1465248156124764,0.0546566798961535,0.2453236082190752,2046,Unknown,20198,953.9,SATA,2.6808217383651987,158.46462441314551
XPG GAMMIX S41,rk27320,https://www.harddrivebenchmark.net/hdd.php?hdd=XPG%20GAMMIX%20S41&id=27320,0.1465248156124764,0.026188415744084,0.2453236082190752,2047,Unknown,20191,476.9,SATA,5.595024038274496,158.46462441314551
WD PC SN735 SDBPNHH-512G-1002,rk30720,https://www.harddrivebenchmark.net/hdd.php?hdd=WD%20PC%20SN735%20SDBPNHH-512G-1002&id=30720,0.1465248156124764,0.026188415744084,0.2453236082190752,2048,Unknown,20186,476.9,SATA,5.595024038274496,158.46462441314551
SKHynix HFS512GD9TNI-L2B0B,rk26498,https://www.harddrivebenchmark.net/hdd.php?hdd=SKHynix%20HFS512GD9TNI-L2B0B&id=26498,0.1465248156124764,0.026188415744084,0.2453236082190752,2050,Unknown,20169,476.9,SATA,5.595024038274496,158.46462441314551
GeIL P4L 2TB,rk36298,https://www.harddrivebenchmark.net/hdd.php?hdd=GeIL%20P4L%202TB&id=36298,0.1465248156124764,0.1077317895616365,0.2453236082190752,2052,Unknown,20156,1800.0,SATA,1.3600889413300363,158.46462441314551
GOFATOO 2TB SSD,rk35760,https://www.harddrivebenchmark.net/hdd.php?hdd=GOFATOO%202TB%20SSD&id=35760,0.1465248156124764,0.1138432156605293,0.2453236082190752,2053,Unknown,20154,1900.0,SATA,1.2870755166421226,158.46462441314551
OM3PGP4-AD NVMe KDI 256GB,rk38866,https://www.harddrivebenchmark.net/hdd.php?hdd=OM3PGP4-AD%20NVMe%20KDI%20256GB&id=38866,0.1465248156124764,0.0119602518575989,0.2453236082190752,2055,Unknown,20141,238.5,PCIe (Unknown Gen) NVMe,12.250980778417407,158.46462441314551
INTEL SSDPED1D280GAH,rk32677,https://www.harddrivebenchmark.net/hdd.php?hdd=INTEL%20SSDPED1D280GAH&id=32677,0.1465248156124764,0.0132911581271821,0.2453236082190752,2056,Unknown,20141,260.8,SATA,11.024232366389082,158.46462441314551
WD BLACK SN750 SE 500GB,rk29310,https://www.harddrivebenchmark.net/hdd.php?hdd=WD%20BLACK%20SN750%20SE%20500GB&id=29310,0.1465248156124764,0.0255259467040673,0.2453236082190752,2057,Unknown,20138,465.8,SATA,5.740230413829433,158.46462441314551
SN730 SDBQNTY-512G-1004,rk26591,https://www.harddrivebenchmark.net/hdd.php?hdd=SN730%20SDBQNTY-512G-1004&id=26591,0.1465248156124764,0.026188415744084,0.2453236082190752,2058,Unknown,20135,476.9,SATA,5.595024038274496,158.46462441314551
NVMe PM9B1 NVMe Samsung 512GB,rk32634,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20PM9B1%20NVMe%20Samsung%20512GB&id=32634,0.0292059850894114,0.026188415744084,0.4646614410151863,2060,45.95 USD (2025-01-10),20122,476.9,PCIe (Unknown Gen) NVMe,1.1152253490556807,45.95
NX-1TB 2280,rk33040,https://www.harddrivebenchmark.net/hdd.php?hdd=NX-1TB%202280&id=33040,0.1465248156124764,0.0546566798961535,0.2453236082190752,2061,Unknown,20119,953.9,SATA,2.6808217383651987,158.46462441314551
Samsung PM981 2TB NVMe,rk16942,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20PM981%202TB%20NVMe&id=16942,0.5026328137219124,0.1138432156605293,0.031124968656993,2063,499.99 USD (2021-12-03),20113,1900.0,PCIe (Unknown Gen) NVMe,4.415131905802099,499.99
Lexar SSD NM6A1 512GB,rk32369,https://www.harddrivebenchmark.net/hdd.php?hdd=Lexar%20SSD%20NM6A1%20512GB&id=32369,0.1465248156124764,0.026188415744084,0.2453236082190752,2064,Unknown,20111,476.9,SATA,5.595024038274496,158.46462441314551
ARDOR GAMING m.2 NVME 512Gb AL1284,rk35446,https://www.harddrivebenchmark.net/hdd.php?hdd=ARDOR%20GAMING%20m.2%20NVME%20512Gb%20AL1284&id=35446,0.1465248156124764,0.026188415744084,0.2453236082190752,2065,Unknown,20093,476.9,PCIe (Unknown Gen) NVMe,5.595024038274496,158.46462441314551
NVMe XPG SPECTRIX S40G,rk31014,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20XPG%20SPECTRIX%20S40G&id=31014,0.1465248156124764,0.0546566798961535,0.2453236082190752,2066,Unknown,20089,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
Samsung SSD 980,rk38393,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20980&id=38393,0.1465248156124764,0.0255259467040673,0.2453236082190752,2067,Unknown,20087,465.8,SATA,5.740230413829433,158.46462441314551
Seagate ZP2048GV30002,rk37004,https://www.harddrivebenchmark.net/hdd.php?hdd=Seagate%20ZP2048GV30002&id=37004,0.1465248156124764,0.1138432156605293,0.2453236082190752,2069,Unknown,20086,1900.0,SATA,1.2870755166421226,158.46462441314551
PC601 SED NVMe SK hynix 1TB,rk24271,https://www.harddrivebenchmark.net/hdd.php?hdd=PC601%20SED%20NVMe%20SK%20hynix%201TB&id=24271,0.1465248156124764,0.0546566798961535,0.2453236082190752,2070,Unknown,20083,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
Fanxiang S501Q 1TB,rk37061,https://www.harddrivebenchmark.net/hdd.php?hdd=Fanxiang%20S501Q%201TB&id=37061,0.1465248156124764,0.0546566798961535,0.2453236082190752,2071,Unknown,20076,953.9,SATA,2.6808217383651987,158.46462441314551
RS512GSSD510,rk40215,https://www.harddrivebenchmark.net/hdd.php?hdd=RS512GSSD510&id=40215,0.1465248156124764,0.026188415744084,0.2453236082190752,2073,Unknown,20059,476.9,SATA,5.595024038274496,158.46462441314551
NVMe KXG60ZNV512G NVM,rk23141,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20KXG60ZNV512G%20NVM&id=23141,0.1465248156124764,0.026188415744084,0.2453236082190752,2074,Unknown,20058,476.9,PCIe (Unknown Gen) NVMe,5.595024038274496,158.46462441314551
WD PC SN740 SDDQNQD-256G-1201,rk34940,https://www.harddrivebenchmark.net/hdd.php?hdd=WD%20PC%20SN740%20SDDQNQD-256G-1201&id=34940,0.1465248156124764,0.0119602518575989,0.2453236082190752,2075,Unknown,20057,238.5,SATA,12.250980778417407,158.46462441314551
XrayDisk 1TB PRO,rk34985,https://www.harddrivebenchmark.net/hdd.php?hdd=XrayDisk%201TB%20PRO&id=34985,0.1465248156124764,0.0546566798961535,0.2453236082190752,2076,Unknown,20051,953.9,SATA,2.6808217383651987,158.46462441314551
HS1TBNVME M2 1TB,rk38713,https://www.harddrivebenchmark.net/hdd.php?hdd=HS1TBNVME%20M2%201TB&id=38713,0.1465248156124764,0.0546566798961535,0.2453236082190752,2079,Unknown,20042,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
MKNSSDPE1TB-D8,rk24148,https://www.harddrivebenchmark.net/hdd.php?hdd=MKNSSDPE1TB-D8&id=24148,0.105677493352797,0.0533198054370206,0.1703751349112039,2081,119.29 USD (2022-05-16),20036,931.5,SATA,1.981955719580021,119.29
HP SSD EX900 Plus 512GB,rk30521,https://www.harddrivebenchmark.net/hdd.php?hdd=HP%20SSD%20EX900%20Plus%20512GB&id=30521,0.1465248156124764,0.026188415744084,0.2453236082190752,2082,Unknown,20020,476.9,SATA,5.595024038274496,158.46462441314551
iMrcno2 03 0VNeM1 20G4 B,rk38321,https://www.harddrivebenchmark.net/hdd.php?hdd=iMrcno2%2003%200VNeM1%2020G4%20B&id=38321,0.1465248156124764,0.0546566798961535,0.2453236082190752,2083,Unknown,20007,953.9,SATA,2.6808217383651987,158.46462441314551
Lexar SSD NM620 512GB,rk32163,https://www.harddrivebenchmark.net/hdd.php?hdd=Lexar%20SSD%20NM620%20512GB&id=32163,0.1465248156124764,0.026188415744084,0.2453236082190752,2084,Unknown,20002,476.9,SATA,5.595024038274496,158.46462441314551
E12S-512G-PHISON-SSD-B27B-09,rk29637,https://www.harddrivebenchmark.net/hdd.php?hdd=E12S-512G-PHISON-SSD-B27B-09&id=29637,0.1465248156124764,0.026188415744084,0.2453236082190752,2085,Unknown,20002,476.9,SATA,5.595024038274496,158.46462441314551
P0221 NVMe Phison 1024GB,rk36270,https://www.harddrivebenchmark.net/hdd.php?hdd=P0221%20NVMe%20Phison%201024GB&id=36270,0.1465248156124764,0.0546566798961535,0.2453236082190752,2086,Unknown,19995,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
SK hynix PC601 HFS512GD9TNG-L2A0A,rk25103,https://www.harddrivebenchmark.net/hdd.php?hdd=SK%20hynix%20PC601%20HFS512GD9TNG-L2A0A&id=25103,0.1465248156124764,0.026188415744084,0.2453236082190752,2087,Unknown,19987,476.9,SATA,5.595024038274496,158.46462441314551
NVMe PM9B1 Samsung 256GB,rk37267,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20PM9B1%20Samsung%20256GB&id=37267,0.0125645169699181,0.0119602518575989,0.7138247190031288,2088,29.99 USD (2024-10-22),19987,238.5,PCIe (Unknown Gen) NVMe,1.0505227748975223,29.99
HS-SSD-E2000 2048G,rk26199,https://www.harddrivebenchmark.net/hdd.php?hdd=HS-SSD-E2000%202048G&id=26199,0.1465248156124764,0.1138432156605293,0.2453236082190752,2090,Unknown,19957,1900.0,SATA,1.2870755166421226,158.46462441314551
SM2P32A8-512GC,rk36011,https://www.harddrivebenchmark.net/hdd.php?hdd=SM2P32A8-512GC&id=36011,0.1465248156124764,0.026188415744084,0.2453236082190752,2091,Unknown,19947,476.9,SATA,5.595024038274496,158.46462441314551
Samsung SSD 970 EVO 2TB,rk16033,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20970%20EVO%202TB&id=16033,0.178728950523956,0.1077317895616365,0.1019983211050181,2093,189.35 USD (2025-01-13),19928,1800.0,SATA,1.659017744448587,189.35
Sabrent Rocket Q,rk25328,https://www.harddrivebenchmark.net/hdd.php?hdd=Sabrent%20Rocket%20Q&id=25328,0.1465248156124764,0.1077317895616365,0.2453236082190752,2096,Unknown,19918,1800.0,SATA,1.3600889413300363,158.46462441314551
Patriot M.2 P320 512GB,rk39987,https://www.harddrivebenchmark.net/hdd.php?hdd=Patriot%20M.2%20P320%20512GB&id=39987,0.0125645169699181,0.026188415744084,0.7107285750106294,2097,29.99 USD (2024-12-31),19902,476.9,SATA,0.4797738470589414,29.99
PC611 NVMe SK hynix 1TB,rk25933,https://www.harddrivebenchmark.net/hdd.php?hdd=PC611%20NVMe%20SK%20hynix%201TB&id=25933,0.1465248156124764,0.0546566798961535,0.2453236082190752,2098,Unknown,19899,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
MTFDKBA512QFM-1BD1AABHA,rk35002,https://www.harddrivebenchmark.net/hdd.php?hdd=MTFDKBA512QFM-1BD1AABHA&id=35002,0.1465248156124764,0.026188415744084,0.2453236082190752,2099,Unknown,19899,476.9,SATA,5.595024038274496,158.46462441314551
WDC WDS200T2B0C,rk27646,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WDS200T2B0C&id=27646,0.4400709034982535,0.1077317895616365,0.036521416812934,2100,439.99 USD (2024-04-21),19879,1800.0,SATA,4.084875089227736,439.99
WDC PC SN720 NVMe 512GB SDAQNTW,rk22449,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20PC%20SN720%20NVMe%20512GB%20SDAQNTW&id=22449,0.1465248156124764,0.026188415744084,0.2453236082190752,2102,Unknown,19878,476.9,PCIe (Unknown Gen) NVMe,5.595024038274496,158.46462441314551
M Series NVMe SSD 500G,rk31803,https://www.harddrivebenchmark.net/hdd.php?hdd=M%20Series%20NVMe%20SSD%20500G&id=31803,0.1465248156124764,0.0255259467040673,0.2453236082190752,2105,Unknown,19857,465.8,PCIe (Unknown Gen) NVMe,5.740230413829433,158.46462441314551
ADATA SX8100NP,rk24633,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA%20SX8100NP&id=24633,0.1465248156124764,0.026188415744084,0.2453236082190752,2106,Unknown,19851,476.9,SATA,5.595024038274496,158.46462441314551
CA5-8D512-Q11 NVMe SSSTC 512GB,rk27573,https://www.harddrivebenchmark.net/hdd.php?hdd=CA5-8D512-Q11%20NVMe%20SSSTC%20512GB&id=27573,0.1465248156124764,0.026188415744084,0.2453236082190752,2107,Unknown,19850,476.9,PCIe (Unknown Gen) NVMe,5.595024038274496,158.46462441314551
Viper M.2 VPR100,rk26402,https://www.harddrivebenchmark.net/hdd.php?hdd=Viper%20M.2%20VPR100&id=26402,0.1465248156124764,0.0546566798961535,0.2453236082190752,2108,Unknown,19849,953.9,SATA,2.6808217383651987,158.46462441314551
Acer SSD FA100 2TB,rk32241,https://www.harddrivebenchmark.net/hdd.php?hdd=Acer%20SSD%20FA100%202TB&id=32241,0.1465248156124764,0.1138432156605293,0.2453236082190752,2109,Unknown,19847,1900.0,SATA,1.2870755166421226,158.46462441314551
PC601A NVMe SK hynix 512GB,rk24531,https://www.harddrivebenchmark.net/hdd.php?hdd=PC601A%20NVMe%20SK%20hynix%20512GB&id=24531,0.1465248156124764,0.026188415744084,0.2453236082190752,2110,Unknown,19840,476.9,PCIe (Unknown Gen) NVMe,5.595024038274496,158.46462441314551
Samsung PM981 1TB NVMe,rk15050,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20PM981%201TB%20NVMe&id=15050,0.1366560658985454,0.0546566798961535,0.1323819595102859,2111,149 USD (2024-06-10),19833,953.9,PCIe (Unknown Gen) NVMe,2.500262843593665,149.0
SCY SMM5T1G51200D 512GB,rk34231,https://www.harddrivebenchmark.net/hdd.php?hdd=SCY%20SMM5T1G51200D%20512GB&id=34231,0.1465248156124764,0.026188415744084,0.2453236082190752,2112,Unknown,19826,476.9,SATA,5.595024038274496,158.46462441314551
MKNSSDPE2TB-D8,rk24818,https://www.harddrivebenchmark.net/hdd.php?hdd=MKNSSDPE2TB-D8&id=24818,0.1793962775663417,0.1077317895616365,0.1009626391356961,2113,189.99 USD (2022-04-20),19814,1800.0,SATA,1.6652120817477358,189.99
KINGSTON OM8SEP4512Q-AA,rk36102,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON%20OM8SEP4512Q-AA&id=36102,0.1465248156124764,0.026188415744084,0.2453236082190752,2114,Unknown,19809,476.9,SATA,5.595024038274496,158.46462441314551
Acer SSD FA100 1TB,rk28387,https://www.harddrivebenchmark.net/hdd.php?hdd=Acer%20SSD%20FA100%201TB&id=28387,0.0574005526302069,0.0546566798961535,0.2829701178497062,2115,72.99 USD (2024-05-05),19798,953.9,SATA,1.0502019650528858,72.99
TEAM TM8FPD002T,rk28519,https://www.harddrivebenchmark.net/hdd.php?hdd=TEAM%20TM8FPD002T&id=28519,0.1465248156124764,0.1138432156605293,0.2453236082190752,2116,Unknown,19791,1900.0,SATA,1.2870755166421226,158.46462441314551
PC SN740 NVMe WD 256GB,rk31341,https://www.harddrivebenchmark.net/hdd.php?hdd=PC%20SN740%20NVMe%20WD%20256GB&id=31341,0.1465248156124764,0.0119602518575989,0.2453236082190752,2117,Unknown,19787,238.5,PCIe (Unknown Gen) NVMe,12.250980778417407,158.46462441314551
X15 SSD 1TB,rk35603,https://www.harddrivebenchmark.net/hdd.php?hdd=X15%20SSD%201TB&id=35603,0.1465248156124764,0.0546566798961535,0.2453236082190752,2121,Unknown,19749,953.9,SATA,2.6808217383651987,158.46462441314551
iMrcno2 03 0VNeM5 21BG,rk38625,https://www.harddrivebenchmark.net/hdd.php?hdd=iMrcno2%2003%200VNeM5%2021BG&id=38625,0.1465248156124764,0.026188415744084,0.2453236082190752,2122,Unknown,19748,476.9,SATA,5.595024038274496,158.46462441314551
NVMe PC601 NVMe SK hy,rk23333,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20PC601%20NVMe%20SK%20hy&id=23333,0.1465248156124764,0.026188415744084,0.2453236082190752,2123,Unknown,19746,476.9,PCIe (Unknown Gen) NVMe,5.595024038274496,158.46462441314551
KBG5AZNV256G LA KIOXIA,rk30623,https://www.harddrivebenchmark.net/hdd.php?hdd=KBG5AZNV256G%20LA%20KIOXIA&id=30623,0.1465248156124764,0.0119602518575989,0.2453236082190752,2125,Unknown,19732,238.5,SATA,12.250980778417407,158.46462441314551
CP06 1VNeMS Kyhin x15G2 B,rk38605,https://www.harddrivebenchmark.net/hdd.php?hdd=CP06%201VNeMS%20Kyhin%20x15G2%20B&id=38605,0.1465248156124764,0.026188415744084,0.2453236082190752,2129,Unknown,19705,476.9,SATA,5.595024038274496,158.46462441314551
SUNEAST SE900NVG3 2048G,rk31887,https://www.harddrivebenchmark.net/hdd.php?hdd=SUNEAST%20SE900NVG3%202048G&id=31887,0.1465248156124764,0.1138432156605293,0.2453236082190752,2130,Unknown,19698,1900.0,SATA,1.2870755166421226,158.46462441314551
Corsair Force MP510 960GB,rk22443,https://www.harddrivebenchmark.net/hdd.php?hdd=Corsair%20Force%20MP510%20960GB&id=22443,0.2532923205255201,0.0510996389245322,0.0695542206765728,2131,260.86 USD (2024-08-22),19690,894.3,SATA,4.956831904421107,260.86
NVMe ADATA SX8200PNP,rk25368,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20ADATA%20SX8200PNP&id=25368,0.1465248156124764,0.1138432156605293,0.2453236082190752,2133,Unknown,19666,1900.0,PCIe (Unknown Gen) NVMe,1.2870755166421226,158.46462441314551
WDC PC SN720 SDAQNTW-512G,rk24207,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20PC%20SN720%20SDAQNTW-512G&id=24207,0.1465248156124764,0.026188415744084,0.2453236082190752,2134,Unknown,19661,476.9,SATA,5.595024038274496,158.46462441314551
TOSHIBA XG6 SSD 1024GB M.2 NVMe,rk22656,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA%20XG6%20SSD%201024GB%20M.2%20NVMe&id=22656,0.1465248156124764,0.0546566798961535,0.2453236082190752,2135,Unknown,19661,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
FIKWOT FN960 4TB,rk39014,https://www.harddrivebenchmark.net/hdd.php?hdd=FIKWOT%20FN960%204TB&id=39014,0.1465248156124764,0.2177374593417087,0.2453236082190752,2136,Unknown,19653,3600.0,SATA,0.6729426165597261,158.46462441314551
PCSPECIALIST PCS3480 512GB,rk36396,https://www.harddrivebenchmark.net/hdd.php?hdd=PCSPECIALIST%20PCS3480%20512GB&id=36396,0.1465248156124764,0.026188415744084,0.2453236082190752,2137,Unknown,19652,476.9,SATA,5.595024038274496,158.46462441314551
HI-LEVEL NVMe PCIe 3.0 512GB,rk34301,https://www.harddrivebenchmark.net/hdd.php?hdd=HI-LEVEL%20NVMe%20PCIe%203.0%20512GB&id=34301,0.1465248156124764,0.026188415744084,0.2453236082190752,2138,Unknown,19651,476.9,PCIe 3.0 NVMe,5.595024038274496,158.46462441314551
ZETTASTONE CP200 512GB,rk40036,https://www.harddrivebenchmark.net/hdd.php?hdd=ZETTASTONE%20CP200%20512GB&id=40036,0.1465248156124764,0.026188415744084,0.2453236082190752,2141,Unknown,19639,476.9,SATA,5.595024038274496,158.46462441314551
KXG60PNV512G NVMe TOSHIBA 512GB,rk25035,https://www.harddrivebenchmark.net/hdd.php?hdd=KXG60PNV512G%20NVMe%20TOSHIBA%20512GB&id=25035,0.1465248156124764,0.026188415744084,0.2453236082190752,2143,Unknown,19638,476.9,PCIe (Unknown Gen) NVMe,5.595024038274496,158.46462441314551
Seagate FireCuda 510 SSD ZP500GM30001,rk25158,https://www.harddrivebenchmark.net/hdd.php?hdd=Seagate%20FireCuda%20510%20SSD%20ZP500GM30001&id=25158,0.1465248156124764,0.0255259467040673,0.2453236082190752,2144,Unknown,19620,465.8,SATA,5.740230413829433,158.46462441314551
Micron 2400 512GB,rk32403,https://www.harddrivebenchmark.net/hdd.php?hdd=Micron%202400%20512GB&id=32403,0.1465248156124764,0.026188415744084,0.2453236082190752,2145,Unknown,19615,476.9,SATA,5.595024038274496,158.46462441314551
SAMSUNG MZVLB2T0HALB-000L7,rk24707,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20MZVLB2T0HALB-000L7&id=24707,0.1465248156124764,0.1138432156605293,0.2453236082190752,2146,Unknown,19611,1900.0,SATA,1.2870755166421226,158.46462441314551
KINGSTON OM8SEP41024N-A0,rk36146,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON%20OM8SEP41024N-A0&id=36146,0.1465248156124764,0.0546566798961535,0.2453236082190752,2147,Unknown,19611,953.9,SATA,2.6808217383651987,158.46462441314551
QEMU QEMU HARDDISK,rk23826,https://www.harddrivebenchmark.net/hdd.php?hdd=QEMU%20QEMU%20HARDDISK&id=23826,0.1465248156124764,0.0335352570797648,0.2453236082190752,2148,Unknown,19610,600.0,SATA,4.369276647081063,158.46462441314551
KXG6AZNV1T02 NVMe SED KIOXIA 1024GB,rk26575,https://www.harddrivebenchmark.net/hdd.php?hdd=KXG6AZNV1T02%20NVMe%20SED%20KIOXIA%201024GB&id=26575,0.1465248156124764,0.0546566798961535,0.2453236082190752,2149,Unknown,19589,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
AGI1T0GBUAI298,rk39883,https://www.harddrivebenchmark.net/hdd.php?hdd=AGI1T0GBUAI298&id=39883,0.1465248156124764,0.0546566798961535,0.2453236082190752,2150,Unknown,19588,953.9,SATA,2.6808217383651987,158.46462441314551
WDC PC SN730 SDBPNTY-512G,rk24951,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20PC%20SN730%20SDBPNTY-512G&id=24951,0.1465248156124764,0.026188415744084,0.2453236082190752,2151,Unknown,19586,476.9,SATA,5.595024038274496,158.46462441314551
NVMe Lexar SSD NM620 512GB,rk39361,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20Lexar%20SSD%20NM620%20512GB&id=39361,0.1465248156124764,0.026188415744084,0.2453236082190752,2153,Unknown,19570,476.9,PCIe (Unknown Gen) NVMe,5.595024038274496,158.46462441314551
Mystor SSD S910 512GB,rk27542,https://www.harddrivebenchmark.net/hdd.php?hdd=Mystor%20SSD%20S910%20512GB&id=27542,0.1465248156124764,0.026188415744084,0.2453236082190752,2154,Unknown,19557,476.9,SATA,5.595024038274496,158.46462441314551
XPG SPECTRIX S40G,rk24227,https://www.harddrivebenchmark.net/hdd.php?hdd=XPG%20SPECTRIX%20S40G&id=24227,0.1465248156124764,0.0546566798961535,0.2453236082190752,2155,Unknown,19543,953.9,SATA,2.6808217383651987,158.46462441314551
SSSTC CL4-8D256,rk35859,https://www.harddrivebenchmark.net/hdd.php?hdd=SSSTC%20CL4-8D256&id=35859,0.1465248156124764,0.0119602518575989,0.2453236082190752,2156,Unknown,19526,238.5,SATA,12.250980778417407,158.46462441314551
CP06A1N MV eKSh nyxi1 BT,rk38287,https://www.harddrivebenchmark.net/hdd.php?hdd=CP06A1N%20MV%20eKSh%20nyxi1%20BT&id=38287,0.1465248156124764,0.0546566798961535,0.2453236082190752,2157,Unknown,19525,953.9,SATA,2.6808217383651987,158.46462441314551
HP SSD EX900 Plus 2TB,rk32489,https://www.harddrivebenchmark.net/hdd.php?hdd=HP%20SSD%20EX900%20Plus%202TB&id=32489,0.1465248156124764,0.1138432156605293,0.2453236082190752,2158,Unknown,19519,1900.0,SATA,1.2870755166421226,158.46462441314551
KXG60PNV1T02 NVMe KIOXIA 1024GB,rk25229,https://www.harddrivebenchmark.net/hdd.php?hdd=KXG60PNV1T02%20NVMe%20KIOXIA%201024GB&id=25229,0.1465248156124764,0.0546566798961535,0.2453236082190752,2159,Unknown,19516,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
NVMe XPG SPECTRIX S40G,rk34545,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20XPG%20SPECTRIX%20S40G&id=34545,0.1465248156124764,0.026188415744084,0.2453236082190752,2160,Unknown,19504,476.9,PCIe (Unknown Gen) NVMe,5.595024038274496,158.46462441314551
TOSHIBA-RD500,rk25935,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA-RD500&id=25935,0.1465248156124764,0.0533198054370206,0.2453236082190752,2161,Unknown,19504,931.5,SATA,2.7480373270593788,158.46462441314551
HS-SSD-C2000,rk25950,https://www.harddrivebenchmark.net/hdd.php?hdd=HS-SSD-C2000&id=25950,0.1465248156124764,0.0546566798961535,0.2453236082190752,2162,Unknown,19502,953.9,SATA,2.6808217383651987,158.46462441314551
SSSTC CL4-4D1024-Q79,rk32422,https://www.harddrivebenchmark.net/hdd.php?hdd=SSSTC%20CL4-4D1024-Q79&id=32422,0.1465248156124764,0.0546566798961535,0.2453236082190752,2164,Unknown,19487,953.9,SATA,2.6808217383651987,158.46462441314551
BIWIN NA80Y1M10-512G,rk34827,https://www.harddrivebenchmark.net/hdd.php?hdd=BIWIN%20NA80Y1M10-512G&id=34827,0.1465248156124764,0.026188415744084,0.2453236082190752,2168,Unknown,19466,476.9,SATA,5.595024038274496,158.46462441314551
KBG5AZNT256G LA KIOXIA,rk30861,https://www.harddrivebenchmark.net/hdd.php?hdd=KBG5AZNT256G%20LA%20KIOXIA&id=30861,0.1465248156124764,0.0119602518575989,0.2453236082190752,2169,Unknown,19461,238.5,SATA,12.250980778417407,158.46462441314551
KINGSTON OM8SEP4512Q-A01,rk36480,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON%20OM8SEP4512Q-A01&id=36480,0.1465248156124764,0.026188415744084,0.2453236082190752,2171,Unknown,19458,476.9,SATA,5.595024038274496,158.46462441314551
PCIe-8 SSD 1TB,rk30555,https://www.harddrivebenchmark.net/hdd.php?hdd=PCIe-8%20SSD%201TB&id=30555,0.1465248156124764,0.0546566798961535,0.2453236082190752,2172,Unknown,19451,953.9,SATA,2.6808217383651987,158.46462441314551
PC SN730 NVMe WDC 512GB,rk25060,https://www.harddrivebenchmark.net/hdd.php?hdd=PC%20SN730%20NVMe%20WDC%20512GB&id=25060,0.054272457119024,0.026188415744084,0.2901435782266944,2173,69.99 USD (2024-12-20),19444,476.9,PCIe (Unknown Gen) NVMe,2.072384127752523,69.99
Apple APPLE SSD AP2048,rk34807,https://www.harddrivebenchmark.net/hdd.php?hdd=Apple%20APPLE%20SSD%20AP2048&id=34807,0.1465248156124764,0.1077317895616365,0.2453236082190752,2174,Unknown,19437,1800.0,SATA,1.3600889413300363,158.46462441314551
Transcend TS500GMTE115S,rk36290,https://www.harddrivebenchmark.net/hdd.php?hdd=Transcend%20TS500GMTE115S&id=36290,0.1465248156124764,0.0255259467040673,0.2453236082190752,2175,Unknown,19436,465.8,SATA,5.740230413829433,158.46462441314551
