name,id,details_link,price,average_mark,database_operations,read_cached_mbps,read_uncached_mbps,write_mbps,latency,threaded_mbps,memory_size_gb,original_price
Kingston KF572C38-16 16GB,rk20767,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF572C38-16+16GB&id=20767,0.3096028820999123,0.6905263157894737,15240.0,40889.0,25172.0,20326.0,0.1616161616161616,0.701729213566534,16,276.6214444444444
Corsair CMT64GX5M2X5600C40 32GB,rk19285,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMT64GX5M2X5600C40+32GB&id=19285,0.3096028820999123,0.6126315789473684,13855.0,41432.0,25170.0,19573.0,0.2222222222222222,0.466430002721223,32,276.6214444444444
Corsair CMT32GX5M2X7000C34 16GB,rk25327,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMT32GX5M2X7000C34+16GB&id=25327,0.3096028820999123,0.6580451127819549,15350.0,40955.0,25163.0,19191.0,0.1919191919191919,0.6377186255349677,16,276.6214444444444
Crucial Technology CT8G56C46S5.M4G1 8GB,rk23208,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G56C46S5.M4G1+8GB&id=23208,0.3096028820999123,0.2851127819548872,4940.0,29368.0,25160.0,17588.0,0.4141414141414142,0.2336046310268906,8,276.6214444444444
Corsair CMH32GX5M2B5600C36 16GB,rk19413,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH32GX5M2B5600C36+16GB&id=19413,0.2095884986750327,0.5819548872180451,11593.0,39978.0,25156.0,19469.0,0.2222222222222222,0.4824110036365435,16,210.95
Patriot Memory (PDP Systems) 6800 C34 Series 16GB,rk22330,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+6800+C34+Series+16GB&id=22330,0.3096028820999123,0.6637593984962404,13149.0,39987.0,25153.0,20142.0,0.1717171717171717,0.5815995843950226,16,276.6214444444444
A-DATA Technology AX5U6000C4816G-DTLABRBK 16GB,rk26364,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6000C4816G-DTLABRBK+16GB&id=26364,0.3096028820999123,0.5981954887218044,10863.0,38915.0,25150.0,19239.0,0.202020202020202,0.5725824406897063,16,276.6214444444444
"PNY Technologies, Inc. 16GP1X1664JJJ84-14-K3-RGB 16GB",rk23454,https://www.memorybenchmark.net/ram.php?ram=PNY+Technologies%2C+Inc.+16GP1X1664JJJ84-14-K3-RGB+16GB&id=23454,0.3096028820999123,0.65593984962406,11765.0,38514.0,25129.0,21612.0,0.1717171717171717,0.6454246344902653,16,276.6214444444444
SK Hynix HMCG66MEBSA095N 8GB,rk21662,https://www.memorybenchmark.net/ram.php?ram=SK+Hynix+HMCG66MEBSA095N+8GB&id=21662,0.3096028820999123,0.3621052631578947,7130.0,34848.0,25122.0,16781.0,0.303030303030303,0.2768226009944833,8,276.6214444444444
Corsair CMT32GX5M2X6000C30 16GB,rk21517,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMT32GX5M2X6000C30+16GB&id=21517,0.3096028820999123,0.72,11975.0,38513.0,25106.0,21523.0,0.1414141414141414,0.648566410212008,16,276.6214444444444
Corsair CMK32GX5M2X7000C34 16GB,rk21004,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK32GX5M2X7000C34+16GB&id=21004,0.3096028820999123,0.7374436090225562,15257.0,41187.0,25102.0,20942.0,0.1414141414141414,0.738366771392524,16,276.6214444444444
Corsair CMT64GX5M2B6000C30 32GB,rk23578,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMT64GX5M2B6000C30+32GB&id=23578,0.3096028820999123,0.5960902255639098,13956.0,37766.0,25102.0,19782.0,0.2323232323232323,0.5298345001607996,32,276.6214444444444
Corsair CMK32GX5M1B5600C40 32GB,rk20621,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK32GX5M1B5600C40+32GB&id=20621,0.3096028820999123,0.5584962406015037,13420.0,40318.0,25093.0,19352.0,0.2424242424242424,0.4750637013581377,32,276.6214444444444
Kingston KF568C36-16 16GB,rk20835,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF568C36-16+16GB&id=20835,0.3096028820999123,0.6324812030075186,13553.0,40840.0,25084.0,20542.0,0.202020202020202,0.5933008435791505,16,276.6214444444444
Micron Technology CT48G56C46S5.M16B1 48GB,rk25828,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+CT48G56C46S5.M16B1+48GB&id=25828,0.3096028820999123,0.5380451127819548,12097.0,39981.0,25058.0,19228.0,0.2828282828282828,0.4419884719095565,48,276.6214444444444
Corsair CMK32GX5M2X6200C32 16GB,rk23524,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK32GX5M2X6200C32+16GB&id=23524,0.3096028820999123,0.6640601503759398,11744.0,37231.0,25054.0,21467.0,0.1515151515151515,0.6293199416173961,16,276.6214444444444
Mushkin MRX5U560DDDF16G 16GB,rk25166,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MRX5U560DDDF16G+16GB&id=25166,0.3096028820999123,0.5921804511278195,8065.0,35896.0,25032.0,20424.0,0.1919191919191919,0.4915518392994087,16,276.6214444444444
Corsair CMH32GX5M2Y6000C30 16GB,rk24747,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH32GX5M2Y6000C30+16GB&id=24747,0.3096028820999123,0.4869172932330827,10365.0,38509.0,25031.0,20044.0,0.2828282828282828,0.3483660292407787,16,276.6214444444444
Essencore Limited KD5AGUA80-64A320H 16GB,rk24618,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD5AGUA80-64A320H+16GB&id=24618,0.3096028820999123,0.6803007518796991,9605.0,36832.0,25012.0,21422.0,0.1414141414141414,0.6749004279741732,16,276.6214444444444
Corsair CMK96GX5M2B6400C32 48GB,rk22085,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK96GX5M2B6400C32+48GB&id=22085,0.3096028820999123,0.6354887218045111,14770.0,40599.0,25010.0,20168.0,0.2222222222222222,0.5913217722583678,48,276.6214444444444
Corsair CMH32GX5M2X7200C34 16GB,rk20370,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH32GX5M2X7200C34+16GB&id=20370,0.2781212878072553,0.7347368421052631,16127.0,41572.0,24984.0,20514.0,0.1414141414141414,0.7627093486381514,16,255.95
Crucial Technology CT32G48C40U5.C16A1 32GB,rk21704,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT32G48C40U5.C16A1+32GB&id=21704,0.3096028820999123,0.5353383458646617,12451.0,39959.0,24981.0,19016.0,0.2828282828282828,0.3819855033025753,32,276.6214444444444
A-DATA Technology AX5U6400C3216G-DWROG 16GB,rk23058,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6400C3216G-DWROG+16GB&id=23058,0.3096028820999123,0.6860150375939849,11824.0,38799.0,24967.0,21147.0,0.1515151515151515,0.6558889740989041,16,276.6214444444444
SK Hynix HMCG66AGBSA095N 8GB,rk21975,https://www.memorybenchmark.net/ram.php?ram=SK+Hynix+HMCG66AGBSA095N+8GB&id=21975,0.3096028820999123,0.4012030075187969,8693.0,36040.0,24943.0,17629.0,0.2828282828282828,0.3919055982979986,8,276.6214444444444
Corsair CMH64GX5M2B6600C32 32GB,rk21822,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH64GX5M2B6600C32+32GB&id=21822,0.3096028820999123,0.6793984962406014,16363.0,41760.0,24935.0,20346.0,0.1919191919191919,0.5905548821215645,32,276.6214444444444
Kingston HP52U40S6HA-8FRAE 8GB,rk24444,https://www.memorybenchmark.net/ram.php?ram=Kingston+HP52U40S6HA-8FRAE+8GB&id=24444,0.3096028820999123,0.395187969924812,8984.0,38989.0,24922.0,15974.0,0.4343434343434344,0.3108997352992109,8,276.6214444444444
Shenzhen Fanxiang Information Technology SD0532G569 32GB,rk25990,https://www.memorybenchmark.net/ram.php?ram=Shenzhen+Fanxiang+Information+Technology+SD0532G569+32GB&id=25990,0.3096028820999123,0.52,11167.0,39070.0,24905.0,17934.0,0.2828282828282828,0.3799693243945279,32,276.6214444444444
Corsair CMK32GX5M2X7200C34 16GB,rk21069,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK32GX5M2X7200C34+16GB&id=21069,0.3096028820999123,0.6833082706766918,15125.0,41297.0,24891.0,19959.0,0.1616161616161616,0.6882715285852113,16,276.6214444444444
Corsair CMT32GX5M2X7200C34 16GB,rk20644,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMT32GX5M2X7200C34+16GB&id=20644,0.3096028820999123,0.6724812030075187,15770.0,41088.0,24890.0,19724.0,0.1717171717171717,0.6630383692452316,16,276.6214444444444
Corsair CMT64GX5M4B6600C32 16GB,rk22093,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMT64GX5M4B6600C32+16GB&id=22093,0.3096028820999123,0.6815037593984963,17234.0,41856.0,24886.0,19804.0,0.1919191919191919,0.6106300868317541,16,276.6214444444444
Crucial Technology CT16G48C40U5.C8A1 16GB,rk21568,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G48C40U5.C8A1+16GB&id=21568,0.3096028820999123,0.4845112781954887,8709.0,37414.0,24850.0,18545.0,0.2727272727272727,0.3685896643000271,16,276.6214444444444
Crucial Technology CP16G56C46U5.C8B2 16GB,rk22354,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CP16G56C46U5.C8B2+16GB&id=22354,0.3096028820999123,0.5118796992481203,9738.0,37324.0,24840.0,18830.0,0.292929292929293,0.4899438438512727,16,276.6214444444444
Samsung M323R2GA3DB0-CWMOD 16GB,rk21050,https://www.memorybenchmark.net/ram.php?ram=Samsung+M323R2GA3DB0-CWMOD+16GB&id=21050,0.3096028820999123,0.4968421052631579,10955.0,38887.0,24824.0,18830.0,0.2828282828282828,0.410409915147317,16,276.6214444444444
Golden Empire CL42-42-42 D5-5200 16GB,rk20920,https://www.memorybenchmark.net/ram.php?ram=Golden+Empire+CL42-42-42+D5-5200+16GB&id=20920,0.3096028820999123,0.5371428571428571,10256.0,40402.0,24807.0,18874.0,0.2424242424242424,0.4248942433762956,16,276.6214444444444
G Skill Intl F5-6800J3445G16G 16GB,rk20246,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F5-6800J3445G16G+16GB&id=20246,0.3096028820999123,0.745563909774436,16390.0,41876.0,24806.0,20417.0,0.1414141414141414,0.7659995547089528,16,276.6214444444444
Corsair CMK5X16G1B56C40A2 16GB,rk23418,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK5X16G1B56C40A2+16GB&id=23418,0.3096028820999123,0.5290225563909774,11866.0,37837.0,24794.0,18777.0,0.2424242424242424,0.4648962224476164,16,276.6214444444444
Corsair CMT32GX5M2X6200C36 16GB,rk18223,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMT32GX5M2X6200C36+16GB&id=18223,0.314672108677774,0.6330827067669171,13601.0,40124.0,24772.0,19689.0,0.1919191919191919,0.5893179625460753,16,279.95
Corsair CMK32GX5M2B6000C38 16GB,rk25275,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK32GX5M2B6000C38+16GB&id=25275,0.3096028820999123,0.5996992481203007,12176.0,39449.0,24733.0,19699.0,0.202020202020202,0.5685006060905919,16,276.6214444444444
Micron Technology MTC8C1084S1SC48BA1 BF 16GB,rk23628,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+MTC8C1084S1SC48BA1+BF+16GB&id=23628,0.3096028820999123,0.5052631578947369,11037.0,38240.0,24644.0,17782.0,0.2626262626262627,0.4265022388244316,16,276.6214444444444
Crucial Technology CT16G52C42S5.M8GB 16GB,rk22764,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G52C42S5.M8GB+16GB&id=22764,0.3096028820999123,0.5157894736842106,9720.0,35898.0,24634.0,18279.0,0.2525252525252525,0.4231254483833461,8,276.6214444444444
Corsair CMT64GX5M2B5600C40 32GB,rk19527,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMT64GX5M2B5600C40+32GB&id=19527,0.3096028820999123,0.6024060150375938,14305.0,40878.0,24630.0,19469.0,0.2222222222222222,0.4979838210919526,32,276.6214444444444
Corsair CM5S8G1M4800A40S2 8GB,rk21214,https://www.memorybenchmark.net/ram.php?ram=Corsair+CM5S8G1M4800A40S2+8GB&id=21214,0.3096028820999123,0.3774436090225564,6950.0,36344.0,24622.0,16908.0,0.303030303030303,0.2596294188951834,8,276.6214444444444
Corsair CMP32GX5M2X6600C32 16GB,rk23188,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMP32GX5M2X6600C32+16GB&id=23188,0.3096028820999123,0.6896240601503758,15373.0,40813.0,24554.0,20003.0,0.1616161616161616,0.7071592905029315,16,276.6214444444444
Corsair CMK32GX5M2B5600C36 16GB,rk18149,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK32GX5M2B5600C36+16GB&id=18149,0.1897901373701684,0.5774436090225563,10531.0,38769.0,24553.0,19185.0,0.2121212121212121,0.4866783761719813,16,197.95
Corsair CMH32GX5M2B6000C36 16GB,rk22805,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH32GX5M2B6000C36+16GB&id=22805,0.3096028820999123,0.5178947368421052,10102.0,37846.0,24552.0,19250.0,0.2525252525252525,0.4832026321648566,16,276.6214444444444
SK Hynix HMCG78AEBUA081N 16GB,rk22648,https://www.memorybenchmark.net/ram.php?ram=SK+Hynix+HMCG78AEBUA081N+16GB&id=22648,0.3096028820999123,0.4974436090225564,12280.0,40111.0,24528.0,17362.0,0.2727272727272727,0.413860920762932,16,276.6214444444444
Kingston KF564C32-48 48GB,rk23380,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF564C32-48+48GB&id=23380,0.3096028820999123,0.6932330827067668,18489.0,43520.0,24479.0,19799.0,0.1919191919191919,0.662555970610791,48,276.6214444444444
Corsair CMH32GX5M2B5600C40 16GB,rk19837,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH32GX5M2B5600C40+16GB&id=19837,0.3096028820999123,0.5606015037593985,11617.0,40053.0,24477.0,18818.0,0.2323232323232323,0.4740370581104817,16,276.6214444444444
Corsair CMK64GX5M2B5600C40 32GB,rk18871,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK64GX5M2B5600C40+32GB&id=18871,0.3741433401358472,0.5957894736842104,13588.0,40889.0,24474.0,19563.0,0.2323232323232323,0.4760532370185291,32,319.0
Micron Technology CP48G56C46U5.M16B1 48GB,rk25984,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+CP48G56C46U5.M16B1+48GB&id=25984,0.3096028820999123,0.5341353383458647,14167.0,42195.0,24473.0,17931.0,0.292929292929293,0.4420132103010662,48,276.6214444444444
Patriot Memory (PDP Systems) 8200 Series 16GB,rk26067,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+8200+Series+16GB&id=26067,0.3096028820999123,0.7461654135338345,18182.0,42729.0,24446.0,20414.0,0.1515151515151515,0.8172451327214704,16,276.6214444444444
SK Hynix HMCG88MEBEA081N 32GB,rk21642,https://www.memorybenchmark.net/ram.php?ram=SK+Hynix+HMCG88MEBEA081N+32GB&id=21642,0.3096028820999123,0.3305263157894737,8489.0,27720.0,24443.0,18349.0,0.4545454545454546,0.2805704673082156,32,276.6214444444444
Transcend Information JM4800ALE-16G 16GB,rk24338,https://www.memorybenchmark.net/ram.php?ram=Transcend+Information+JM4800ALE-16G+16GB&id=24338,0.3096028820999123,0.4745864661654135,10777.0,38654.0,24432.0,18360.0,0.292929292929293,0.3441233950968507,16,276.6214444444444
Apacer Technology GD2.42312H.002 16GB,rk21981,https://www.memorybenchmark.net/ram.php?ram=Apacer+Technology+GD2.42312H.002+16GB&id=21981,0.3096028820999123,0.5645112781954886,9923.0,38268.0,24425.0,19629.0,0.2424242424242424,0.5093263735991885,16,276.6214444444444
Kingston KF552C40-16 16GB,rk18100,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF552C40-16+16GB&id=18100,0.3096028820999123,0.5263157894736841,9737.0,38186.0,24395.0,18573.0,0.2424242424242424,0.4134279989115107,16,276.6214444444444
Essencore Limited KD5AGUA80-62E400S 16GB,rk20481,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD5AGUA80-62E400S+16GB&id=20481,0.3096028820999123,0.5356390977443608,11879.0,36585.0,24392.0,19136.0,0.2323232323232323,0.5267050936348119,16,276.6214444444444
G Skill Intl F5-5600J4040C16G 16GB,rk18366,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F5-5600J4040C16G+16GB&id=18366,0.3096028820999123,0.5771428571428572,10605.0,36536.0,24381.0,18852.0,0.1818181818181818,0.4929248200282017,16,276.6214444444444
Crucial Technology CP32G56C46U5.M16D1 32GB,rk23788,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CP32G56C46U5.M16D1+32GB&id=23788,0.3096028820999123,0.5257142857142856,12309.0,39787.0,24379.0,18703.0,0.292929292929293,0.4251045197041289,32,276.6214444444444
Patriot Memory (PDP Systems) 7600 C36 Series 16GB,rk22335,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+7600+C36+Series+16GB&id=22335,0.3096028820999123,0.744360902255639,16907.0,41638.0,24377.0,19791.0,0.1313131313131313,0.8579892635380847,16,276.6214444444444
Corsair CMH96GX5M2B5200C38 48GB,rk22923,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH96GX5M2B5200C38+48GB&id=22923,0.6330449879686881,0.5593984962406013,14341.0,42621.0,24375.0,18577.0,0.2828282828282828,0.4094945946614551,48,489.0
Corsair CMH64GX5M2B5600C36 32GB,rk20722,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH64GX5M2B5600C36+32GB&id=20722,0.435061374920045,0.5882706766917292,13590.0,40862.0,24356.0,19461.0,0.2323232323232323,0.4468124582539643,32,359.0
Corsair CMT64GX5M4B6400C32 16GB,rk21421,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMT64GX5M4B6400C32+16GB&id=21421,0.3096028820999123,0.6478195488721803,15466.0,41243.0,24351.0,19430.0,0.202020202020202,0.5738935754397249,16,276.6214444444444
Team Group Inc. SD5-5200 32GB,rk21728,https://www.memorybenchmark.net/ram.php?ram=Team+Group+Inc.+SD5-5200+32GB&id=21728,0.3096028820999123,0.472781954887218,7634.0,37184.0,24308.0,16320.0,0.303030303030303,0.2680528412042648,32,276.6214444444444
Corsair CMK64GX5M2B6200C32 32GB,rk21331,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK64GX5M2B6200C32+32GB&id=21331,0.3096028820999123,0.658345864661654,13678.0,39563.0,24276.0,20993.0,0.1818181818181818,0.5789649456992306,32,276.6214444444444
Corsair CMT5S16G3B60C40A2 16GB,rk21713,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMT5S16G3B60C40A2+16GB&id=21713,0.3096028820999123,0.6048120300751878,15996.0,41883.0,24215.0,18898.0,0.202020202020202,0.5837518244563739,16,276.6214444444444
Corsair CMSX64GX5M2A5600C48 32GB,rk25089,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMSX64GX5M2A5600C48+32GB&id=25089,0.3096028820999123,0.5395488721804511,11011.0,38142.0,24210.0,18598.0,0.2525252525252525,0.4174603567276055,32,276.6214444444444
Corsair CMSX32GX5M2A5200C44 16GB,rk24800,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMSX32GX5M2A5200C44+16GB&id=24800,0.3096028820999123,0.4021052631578947,7410.0,34430.0,24190.0,17917.0,0.3535353535353535,0.3686886178660663,16,276.6214444444444
Samsung M425R1GB4PB0-CWMOD 8GB,rk24154,https://www.memorybenchmark.net/ram.php?ram=Samsung+M425R1GB4PB0-CWMOD+8GB&id=24154,0.3096028820999123,0.3518796992481203,7469.0,34936.0,24189.0,15358.0,0.3232323232323232,0.3109863196694951,1,276.6214444444444
A-DATA Technology AX5U6400C3216G-CLARBK 16GB,rk22383,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6400C3216G-CLARBK+16GB&id=22383,0.3096028820999123,0.5729323308270675,7946.0,37872.0,24189.0,18963.0,0.202020202020202,0.480172179204908,16,276.6214444444444
Crucial Technology CP16G56C46U5.M8G1 16GB,rk21903,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CP16G56C46U5.M8G1+16GB&id=21903,0.3096028820999123,0.5437593984962406,10156.0,38484.0,24178.0,18674.0,0.2323232323232323,0.4757563763204117,16,276.6214444444444
Kingston KF548C38-8 8GB,rk19128,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF548C38-8+8GB&id=19128,0.3096028820999123,0.4246616541353383,7625.0,37463.0,24176.0,16966.0,0.2727272727272727,0.3404744823491576,8,276.6214444444444
SK Hynix HMCG78AGBUA081N 16GB,rk20461,https://www.memorybenchmark.net/ram.php?ram=SK+Hynix+HMCG78AGBUA081N+16GB&id=20461,0.3096028820999123,0.5996992481203007,13786.0,40507.0,24145.0,19702.0,0.2222222222222222,0.540311208965193,16,276.6214444444444
Samsung M425R2GA3BB0-CWMOL 16GB,rk23394,https://www.memorybenchmark.net/ram.php?ram=Samsung+M425R2GA3BB0-CWMOL+16GB&id=23394,0.3096028820999123,0.5049624060150375,10277.0,36863.0,24145.0,18525.0,0.2525252525252525,0.4303614278999579,16,276.6214444444444
Crucial Technology CT16G56C46U5.M8G1 16GB,rk21044,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G56C46U5.M8G1+16GB&id=21044,0.3096028820999123,0.5359398496240602,10761.0,38034.0,24132.0,18543.0,0.2323232323232323,0.4882987408158721,16,276.6214444444444
Corsair CMP32GX5M2X7000C34 16GB,rk25038,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMP32GX5M2X7000C34+16GB&id=25038,0.3096028820999123,0.6812030075187969,16249.0,41180.0,24108.0,19079.0,0.1717171717171717,0.6965465205452342,16,276.6214444444444
Thermaltake Technology Co Ltd RG33D516GX2-6000C36B 16GB,rk22063,https://www.memorybenchmark.net/ram.php?ram=Thermaltake+Technology+Co+Ltd+RG33D516GX2-6000C36B+16GB&id=22063,0.1913130882397734,0.6490225563909773,14602.0,42795.0,24065.0,19135.0,0.1818181818181818,0.6238280187022239,16,198.95
Essencore Limited KD5AGUA80-70B360S 16GB,rk23130,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD5AGUA80-70B360S+16GB&id=23130,0.3096028820999123,0.7542857142857142,17868.0,42429.0,24024.0,18842.0,0.1212121212121212,0.8672043143754794,16,276.6214444444444
Corsair CMH32GX5M2X7000C34 16GB,rk21743,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH32GX5M2X7000C34+16GB&id=21743,0.3096028820999123,0.6688721804511277,15543.0,41106.0,24000.0,18953.0,0.1616161616161616,0.6404151102095342,16,276.6214444444444
A-DATA Technology AX5U5600C4616G-DTLABBK 16GB,rk25779,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U5600C4616G-DTLABBK+16GB&id=25779,0.3096028820999123,0.5284210526315789,8984.0,37312.0,23961.0,18135.0,0.2323232323232323,0.5085842218538951,16,276.6214444444444
A-DATA Technology AX5U6000C4816G-BLABRBK 16GB,rk25127,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6000C4816G-BLABRBK+16GB&id=25127,0.3096028820999123,0.5846616541353382,12942.0,41092.0,23956.0,18682.0,0.2222222222222222,0.5756871088241843,16,276.6214444444444
Kingston 9905790-059.A00G 16GB,rk23395,https://www.memorybenchmark.net/ram.php?ram=Kingston+9905790-059.A00G+16GB&id=23395,0.3096028820999123,0.6066165413533835,14543.0,40501.0,23914.0,17275.0,0.202020202020202,0.5730895777156569,16,276.6214444444444
Corsair CMK32GX5M2B5600C40 16GB,rk22901,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK32GX5M2B5600C40+16GB&id=22901,0.3096028820999123,0.5527819548872179,11172.0,39012.0,23911.0,18843.0,0.2323232323232323,0.4812482992355836,16,276.6214444444444
V-Color Technology Inc. TMXPL1660836WWK 16GB,rk19188,https://www.memorybenchmark.net/ram.php?ram=V-Color+Technology+Inc.+TMXPL1660836WWK+16GB&id=19188,0.3096028820999123,0.4950375939849624,8814.0,35947.0,23886.0,19507.0,0.2727272727272727,0.4489894367068253,16,276.6214444444444
Samsung M425R1GB4PB0-CWMOL 8GB,rk23803,https://www.memorybenchmark.net/ram.php?ram=Samsung+M425R1GB4PB0-CWMOL+8GB&id=23803,0.3096028820999123,0.3837593984962406,7936.0,35781.0,23871.0,15735.0,0.292929292929293,0.3437646884199589,1,276.6214444444444
Corsair CMP32GX5M2B6400C32 16GB,rk23295,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMP32GX5M2B6400C32+16GB&id=23295,0.3096028820999123,0.6210526315789473,15097.0,40636.0,23829.0,18821.0,0.202020202020202,0.5948222546570022,16,276.6214444444444
Patriot Memory (PDP Systems) 7800 C38 Series 16GB,rk23437,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+7800+C38+Series+16GB&id=23437,0.3096028820999123,0.7395488721804511,12581.0,40776.0,23804.0,19810.0,0.1212121212121212,0.8427627835638126,16,276.6214444444444
Samsung M425R1GB4BB0-CWMOD 8GB,rk21755,https://www.memorybenchmark.net/ram.php?ram=Samsung+M425R1GB4BB0-CWMOD+8GB&id=21755,0.3096028820999123,0.3978947368421052,8034.0,34971.0,23776.0,17238.0,0.2727272727272727,0.3673898523118026,1,276.6214444444444
G Skill Intl F5-5600J4645A16G 16GB,rk25254,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F5-5600J4645A16G+16GB&id=25254,0.3096028820999123,0.5317293233082707,10668.0,38773.0,23767.0,17850.0,0.2424242424242424,0.4820399277638968,16,276.6214444444444
Corsair CMT64GX5M2B6600C32 32GB,rk22303,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMT64GX5M2B6600C32+32GB&id=22303,0.3096028820999123,0.7242105263157894,17511.0,41904.0,23755.0,20200.0,0.1616161616161616,0.6911659203918562,32,276.6214444444444
Mushkin MRA5S560LKKD48G 48GB,rk22708,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MRA5S560LKKD48G+48GB&id=22708,0.3096028820999123,0.4962406015037594,9750.0,37272.0,23744.0,19519.0,0.303030303030303,0.3970511837320337,48,276.6214444444444
Micron Technology MTC8C1084S1SC48BA1 BC 16GB,rk23267,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+MTC8C1084S1SC48BA1+BC+16GB&id=23267,0.3096028820999123,0.503157894736842,10986.0,38384.0,23685.0,17414.0,0.2626262626262627,0.413403260520001,16,276.6214444444444
Samsung M323R4GA3DB0-CWMOD 32GB,rk22687,https://www.memorybenchmark.net/ram.php?ram=Samsung+M323R4GA3DB0-CWMOD+32GB&id=22687,0.3096028820999123,0.6225563909774436,15273.0,41688.0,23672.0,18952.0,0.2222222222222222,0.5276698909036934,32,276.6214444444444
Crucial Technology CT32G56C46U5.C16D 32GB,rk24487,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT32G56C46U5.C16D+32GB&id=24487,0.3096028820999123,0.5416541353383457,13041.0,39468.0,23636.0,17831.0,0.2626262626262627,0.4349875071122875,32,276.6214444444444
Kingston HP60U40S8HA-16FRE 16GB,rk25764,https://www.memorybenchmark.net/ram.php?ram=Kingston+HP60U40S8HA-16FRE+16GB&id=25764,0.3096028820999123,0.4833082706766917,10049.0,39842.0,23635.0,17964.0,0.2828282828282828,0.3654231501867748,16,276.6214444444444
